slug,corpus,cycle,k,attestation,trust_chain,least_privilege,declarative_policy,continuous_adaptive,immutability,audit_evidence,cryptographic_identity,segmentation,s2_x,s2_y,s2_z,gap,collision_class_id,collision_class_size
org-state-audit-2026-07-23,refs,1,2,0,0,0,0,0,1,0,1,0,-0.7177104617740893,-0.09970565021854838,0.6891665084538859,1.3906570804354683,40,8
osbuild-image-builder-2026-07-23,refs,1,3,0,0,1,0,0,1,0,1,0,-0.8091749584421677,-0.3288308568498789,0.4869354723302571,1.5170730604985558,72,1
package-floor-verification-checklist-2026-08-04,refs,1,4,0,0,1,1,0,1,0,1,0,-0.924637400359213,-0.37016065040646035,-0.08959224714015561,1.8141897142583256,73,1
pilot-collateral-roi-baseline-2026-07-25,refs,1,4,1,1,0,0,0,0,1,1,0,-0.6768850970441908,0.6759967795058832,0.29129867747236826,1.6233541999313932,74,7
planning-cycle-2026-07-11,refs,1,2,0,0,0,0,0,1,0,1,0,-0.7177104617740893,-0.09970565021854838,0.6891665084538859,1.3906570804354683,40,8
post-quantum-tls-adoption-2026-07-23,refs,1,3,1,0,0,0,0,0,1,1,0,-0.7511334269475812,0.35296648224518606,0.557864891648006,1.507491620600749,51,21
pr-campaign-research-2026-07-16,refs,1,5,1,1,0,0,0,1,1,1,0,-0.14520953214127372,0.9325944305502836,0.3304267239221197,1.385900063858775,47,7
pr-friend-map-2026-07-17,refs,1,6,1,1,0,0,0,1,1,1,1,0.39960424564710456,0.8949661516850658,0.19837347150975704,1.1717790726717134,5,8
prior-art-autonomous-ideation-skill-2026-07-28,refs,1,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
prior-art-search-rsi-audit-2026-07-30,refs,1,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
prior-art-state-of-art-2026-07-30,refs,1,6,1,1,0,0,0,1,1,1,1,0.39960424564710456,0.8949661516850658,0.19837347150975704,1.1717790726717134,5,8
public-security-funding-targets-2026-07-25,refs,1,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
readiness-gates-gtm-2026-07-25,refs,1,3,0,0,0,0,0,1,1,1,0,-0.8778794922545552,0.08312226166411386,0.4716124327185692,1.5838794720887854,75,2
readiness-gates-gtm-2026-07-28,refs,1,4,1,0,0,0,0,1,1,1,0,-0.5562940653958789,0.7164977791201026,0.42091310899197026,1.5141085868930937,41,5
recursive-self-improvement-audit-2026-07-28,refs,1,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
release-gate-checklist-v2-2026-08-04,refs,1,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
reproducible-builds-2026-07-22,refs,1,4,0,0,1,0,0,1,1,1,0,-0.9833532616931954,-0.17225197263174882,-0.0578413402492142,1.8352464460595967,76,1
research-refresh-2026-07-11,refs,1,2,0,0,0,1,0,0,0,1,0,-0.7040638745188903,-0.13923540189213834,0.6963530451268113,1.3770251792703974,64,3
rk3588-ddr-tpl-source-2026-07-29,refs,1,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
roadmap-promotion-gates-2026-07-17,refs,1,3,1,0,0,0,0,0,1,0,1,-0.7375852435255504,0.4043533192192485,0.5408016288526977,1.513542569655211,77,4
rsi-five-skill-pass-2026-07-29,refs,1,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
sbsign-pkcs11-validate-2026-07-23,refs,1,1,0,0,0,0,0,0,0,1,0,-0.5610398352955238,-0.13987861894517217,0.8158849644242518,1.2364527230397757,53,33
sealed-uki-vm-test-2026-07-30,refs,1,4,1,1,0,0,0,1,0,1,0,-0.6690659660947518,0.7080080523157287,0.22599851961856904,1.6515194967008409,78,2
sectime-rk-secure-time-2026-07-17,refs,1,3,1,0,0,0,0,1,1,0,0,-0.5230828202207264,0.527226409200991,0.6696392137793011,1.356982456287992,79,3
slsa-l3-sbom-cosign-integration-spec-2026-08-04,refs,1,7,1,0,1,1,0,1,1,1,1,0.7224690877747492,0.5600626287125012,0.4054235675556674,0.7489024535688446,3,4
systemd-hardening-audit-2026-07-17,refs,1,2,0,0,1,0,0,1,0,0,0,-0.7433103484319739,-0.09538358271969802,0.6621115450296062,1.4173609787391255,80,1
systemd-homed-reference-2026-07-23,refs,1,1,0,0,0,0,0,0,0,1,0,-0.5610398352955238,-0.13987861894517217,0.8158849644242518,1.2364527230397757,53,33
systemd-unit-directive-reference-2026-07-23,refs,1,4,0,0,1,0,0,1,0,1,1,-0.6669872396354877,-0.7099549071034528,0.2260355105799977,1.5513678157108142,81,1
systemd-upstream-progress-2026-07-21,refs,1,5,0,1,1,0,0,1,0,1,1,-0.14804645698797606,-0.9556638034412686,-0.2545367190907348,1.5353539268828407,82,1
systemd-v262-audit-2026-07-14,refs,1,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
team-budget-use-of-funds-2026-07-25,refs,1,3,0,1,0,0,0,0,1,1,0,-0.8812879819930367,-0.06712413574021718,0.46778824610690023,1.5764411487360288,60,6
testing-production-gaps-2026-08-01,refs,1,8,1,1,1,1,0,1,1,1,1,0.6484564351097944,0.3633061646667195,0.6689640367612114,0.48013627704469514,1,107
three-year-revenue-cost-model-2026-07-25,refs,1,1,0,0,0,0,0,0,0,1,0,-0.5610398352955238,-0.13987861894517217,0.8158849644242518,1.2364527230397757,53,33
v261-base-image-bump-2026-07-23,refs,1,1,0,0,0,0,0,1,0,0,0,-0.6110039576293869,0.007889096265978552,0.7915882300295607,1.2902259155583748,16,6
validate-input-shape-doctrine-2026-08-04,refs,1,6,1,0,1,0,0,1,1,1,1,0.5907366164959379,0.7779427742897161,-0.21409177906064225,1.3013600353557588,42,2
vgpu-vfio-user-trust-boundary-2026-07-25,refs,1,4,1,0,0,0,0,1,0,1,1,-0.8795212589488886,0.47562588419838797,0.014912187547898184,1.8075703933247145,62,2
vm-e2e-run-29525332901,refs,1,1,0,0,0,0,0,0,0,1,0,-0.5610398352955238,-0.13987861894517217,0.8158849644242518,1.2364527230397757,53,33
who-pays-and-why-2026-07-25,refs,1,3,0,1,0,0,0,0,0,1,1,-0.739082608689059,-0.40981603338118194,0.5346098730074943,1.4557950496759495,83,2
workflow-dispatch-reachability-spec-2026-08-04,refs,1,2,0,0,1,0,0,0,0,1,0,-0.6152095750277478,-0.28693082543389786,0.7342941373931838,1.2992652757675975,48,5
workflow-patterns-deep-dive-2026-07-30,refs,1,6,1,1,1,0,0,1,0,1,1,0.8089183356516421,0.4416840043757272,-0.38802882177126996,1.2567330922364697,20,6
workflow-token-scope-audit-script-2026-08-04,refs,1,2,0,0,1,0,0,0,0,1,0,-0.6152095750277478,-0.28693082543389786,0.7342941373931838,1.2992652757675975,48,5
yubikey-hw-validation-scenarios-2026-07-25,refs,1,1,0,0,0,0,0,0,0,1,0,-0.5610398352955238,-0.13987861894517217,0.8158849644242518,1.2364527230397757,53,33
yubios-ci-strategy-history-2026-07-23,refs,1,5,1,0,1,1,0,1,1,0,0,-0.07024161685473865,0.9006245638320937,0.42888402894475225,1.2917649372589388,84,2
yubios-reproducibility-equivalents-2026-07-30,refs,1,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
yubios-versioning-scheme-2026-08-04,refs,1,4,1,0,0,0,0,1,1,1,0,-0.5562940653958789,0.7164977791201026,0.42091310899197026,1.5141085868930937,41,5
zboot-workaround-runner-qemu-audit-2026-07-25,refs,1,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
0pointer-poettering-systemd-vision-2026-07-23,refs,2,9,1,1,1,1,1,1,1,1,1,0.6722376930131564,-0.11210645872304956,0.7317982139940807,0,0,795
actions-checkout-v6-includeif-investigation-2026-07-29,refs,2,6,1,0,1,1,0,1,1,1,0,0.3655629129276994,0.8912217764792113,0.26849115780795135,1.1468959833421704,85,9
adr-033-misbehavior-cutoff-policy-2026-07-28,refs,2,3,1,1,0,0,0,0,1,0,0,-0.6054445241124331,0.5036210801997973,0.6162813771327661,1.423002596535014,86,6
adr-033-prior-art-search-2026-07-28,refs,2,5,1,0,0,1,0,1,1,0,1,-0.07650492476374494,0.8889942796715081,0.45148218923699546,1.2811694930122048,19,8
arm64-ftpm-phase-f0-2026-07-23,refs,2,4,1,1,0,0,0,0,1,1,0,-0.6768850970441908,0.6759967795058832,0.29129867747236826,1.6233541999313932,74,7
arm64-path-a-b-board-status-2026-07-23,refs,2,7,1,1,1,0,0,1,1,1,1,0.7817101147709021,0.5059332901227703,0.3646379058880355,0.7271616286132238,9,28
arm64-rk-board-status-2026-07-17,refs,2,5,1,1,0,1,0,1,1,0,0,-0.04250775481128915,0.7856011156490595,0.6172713972572003,1.1531939715514932,30,25
arm64-zstd-efi-zboot-bcvk-2026-07-23,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
arxiv-2607.09967-vs-learned-latent-curve-2026-08-04,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
assets-repo-repoint-verification-2026-07-28,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
attested-bootc-gpu-cutover-2026-07-30,refs,2,9,1,1,1,1,1,1,1,1,1,0.6722376930131564,-0.11210645872304956,0.7317982139940807,0,0,795
bcvk-swtpm-ci-2026-07-23,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
bootc-composefs-sealed-flow-2026-07-22,refs,2,5,1,1,1,0,0,1,0,1,0,-0.19338778386730632,0.8673097298481753,-0.4586665428844543,1.767984692815462,87,1
bootc-dev-org-releases-2026-07-23,refs,2,6,1,0,1,1,0,1,1,1,0,0.3655629129276994,0.8912217764792113,0.26849115780795135,1.1468959833421704,85,9
bootc-upgrade-rollback-sysext-portable-test-spec-2026-08-04,refs,2,9,1,1,1,1,1,1,1,1,1,0.6722376930131564,-0.11210645872304956,0.7317982139940807,0,0,795
ci-evidence-2026-07-21,refs,2,6,1,0,1,1,0,1,1,1,0,0.3655629129276994,0.8912217764792113,0.26849115780795135,1.1468959833421704,85,9
covenant-conflict-policy-2026-07-25,refs,2,8,1,1,1,1,0,1,1,1,1,0.6484564351097944,0.3633061646667195,0.6689640367612114,0.48013627704469514,1,107
current-position-evidence-2026-07-25,refs,2,5,1,1,0,0,0,1,1,1,0,-0.14520953214127372,0.9325944305502836,0.3304267239221197,1.385900063858775,47,7
curve-guided-rsi-and-self-differential-2026-08-04,refs,2,6,1,1,1,0,0,1,1,0,1,0.4495793053994634,0.8545373420054364,0.2600853307566958,1.0984034046167506,88,2
curve-guided-rsi-v1-cycle4-all-skills-2026-08-04,refs,2,9,1,1,1,1,1,1,1,1,1,0.6722376930131564,-0.11210645872304956,0.7317982139940807,0,0,795
curve-guided-rsi-v1-cycles-2-3-run-2026-08-04,refs,2,8,1,0,1,1,1,1,1,1,1,0.7947194026353714,-0.25857619911500074,0.5491442618530378,0.2642302410308264,7,4
curve-guided-rsi-v1-fitness-test-run-2026-08-04,refs,2,8,1,1,1,1,1,1,1,0,1,0.8276549961399876,-0.026085738015399,0.560630664195876,0.24668285835501796,25,42
curve-guided-rsi-v2-cycle5-deep-research-2026-08-04,refs,2,6,1,1,0,0,0,1,1,1,1,0.39960424564710456,0.8949661516850658,0.19837347150975704,1.1717790726717134,5,8
customer-roi-model-2026-07-25,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
customer-roi-model-2026-07-26,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
cycle4-results-2026-08-06,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
cycle5-results-2026-08-06,refs,2,9,1,1,1,1,1,1,1,1,1,0.6722376930131564,-0.11210645872304956,0.7317982139940807,0,0,795
days-0-30-safe-offer-2026-07-25,refs,2,6,1,1,0,1,0,1,1,1,0,0.24769067222963437,0.8200520476731016,0.5159108159339024,1.0467889102125898,44,37
days-31-60-narrow-product-2026-07-25,refs,2,6,1,1,0,1,0,1,1,1,0,0.24769067222963437,0.8200520476731016,0.5159108159339024,1.0467889102125898,44,37
days-61-90-willingness-to-pay-2026-07-25,refs,2,4,1,1,0,0,0,1,0,1,0,-0.6690659660947518,0.7080080523157287,0.22599851961856904,1.6515194967008409,78,2
debug-with-cli-2026-08-01,refs,2,5,1,1,0,0,0,1,0,1,1,-0.2085222948952097,0.8929814207387285,-0.3988767162257997,1.7505329472960658,6,3
decisions-deferrals-rejected-models-2026-07-25,refs,2,6,1,1,0,1,0,1,1,1,0,0.24769067222963437,0.8200520476731016,0.5159108159339024,1.0467889102125898,44,37
differential-curve-use-case-skill-land-grab-detection-2026-08-04,refs,2,5,1,1,1,0,0,1,1,0,0,-0.07042048274638357,0.9354210884249629,0.3464510686079988,1.340651912508844,89,1
digest-bump-checklist-2026-07-25,refs,2,6,1,1,0,1,0,1,1,1,0,0.24769067222963437,0.8200520476731016,0.5159108159339024,1.0467889102125898,44,37
docker-bake-consolidation-2026-07-17,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
docker-build-policies-reference-2026-07-23,refs,2,4,1,1,0,1,0,0,1,0,0,-0.3927198808008858,0.7461637610904115,0.5375971882917072,1.3814761824318187,90,2
edgeless-reproducible-mkosi-research-2026-07-30,refs,2,5,1,1,0,0,0,1,1,1,0,-0.14520953214127372,0.9325944305502836,0.3304267239221197,1.385900063858775,47,7
endlessh-openwrt-fit-2026-07-17,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
entity-governance-legal-2026-07-25,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
external-benchmarks-sources-2026-07-25,refs,2,6,1,1,0,1,0,1,1,1,0,0.24769067222963437,0.8200520476731016,0.5159108159339024,1.0467889102125898,44,37
external-benchmarks-sources-2026-07-26,refs,2,6,1,1,0,1,0,1,1,1,0,0.24769067222963437,0.8200520476731016,0.5159108159339024,1.0467889102125898,44,37
fedora-bootc-base-images-status-2026-07-23,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
fido2-ci-emulator-status-2026-07-23,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
firmware-rk-workflow-2026-07-17,refs,2,6,1,1,0,1,0,1,1,0,1,0.2673731570652436,0.7859098987381443,0.5575457164631117,1.0003562383630993,27,8
first-90-days-2026-07-25,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
first-90-days-2026-07-28,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
fork-upstream-drift-detection-schedule-2026-08-04,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
frost-panfrost-lockout-2026-07-17,refs,2,5,1,0,0,1,0,1,1,0,1,-0.07650492476374494,0.8889942796715081,0.45148218923699546,1.2811694930122048,19,8
gap-map-hyperspherical-harmonic-curve-2026-08-05,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
hyperspherical-harmonic-curve-2026-08-05,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
hyperspherical-harmonic-curve-v1-fit-2026-08-05,refs,2,8,1,1,1,1,0,1,1,1,1,0.6484564351097944,0.3633061646667195,0.6689640367612114,0.48013627704469514,1,107
image-builder-cli-fork-status-2026-07-23,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
kernel-rootfs-split-2026-07-29,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
learned-latent-curve-rsi-v10-2026-08-03,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
learned-latent-curve-rsi-v11-v12-2026-08-03,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
learned-latent-curve-skill-quality-map-2026-08-03,refs,2,6,1,0,1,1,0,1,1,1,0,0.3655629129276994,0.8912217764792113,0.26849115780795135,1.1468959833421704,85,9
learned-latent-curve-yubios-artifact-primitives-coverage-flow-2026-08-04,refs,2,9,1,1,1,1,1,1,1,1,1,0.6722376930131564,-0.11210645872304956,0.7317982139940807,0,0,795
libvfio-user-bundle-decision-2026-07-30,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
luks-fido2-e2e-test-2026-07-23,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
metrics-and-reporting-2026-07-25,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
mkosi-bcvk-fork-status-2026-07-23,refs,2,7,1,1,0,1,0,1,1,1,1,0.5435009284695719,0.6279280210776734,0.5570575743118392,0.7712058590257441,10,12
naming-licensing-provenance-2026-07-25,refs,2,6,1,1,0,1,0,1,1,1,0,0.24769067222963437,0.8200520476731016,0.5159108159339024,1.0467889102125898,44,37
negative-skill-space-2026-07-28,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
offer-pricing-architecture-2026-07-25,refs,2,6,1,1,0,1,0,1,1,1,0,0.24769067222963437,0.8200520476731016,0.5159108159339024,1.0467889102125898,44,37
openwrt-deception-proof-plan-2026-07-17,refs,2,5,1,0,0,1,0,1,1,0,1,-0.07650492476374494,0.8889942796715081,0.45148218923699546,1.2811694930122048,19,8
openwrt-wireguard-deception-lan-prototype-2026-07-25,refs,2,5,1,0,0,1,0,1,1,0,1,-0.07650492476374494,0.8889942796715081,0.45148218923699546,1.2811694930122048,19,8
operating-covenant-2026-07-25,refs,2,8,1,1,1,1,0,1,1,1,1,0.6484564351097944,0.3633061646667195,0.6689640367612114,0.48013627704469514,1,107
org-state-audit-2026-07-23,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
osbuild-image-builder-2026-07-23,refs,2,6,1,0,1,1,0,1,1,1,0,0.3655629129276994,0.8912217764792113,0.26849115780795135,1.1468959833421704,85,9
package-floor-verification-checklist-2026-08-04,refs,2,6,1,0,1,1,0,1,1,1,0,0.3655629129276994,0.8912217764792113,0.26849115780795135,1.1468959833421704,85,9
pilot-collateral-roi-baseline-2026-07-25,refs,2,6,1,1,1,0,0,0,1,1,1,0.7184766046847918,0.5217018003677579,-0.46002021696187806,1.3506598826538905,91,4
planning-cycle-2026-07-11,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
post-quantum-tls-adoption-2026-07-23,refs,2,4,1,1,0,0,0,0,1,1,0,-0.6768850970441908,0.6759967795058832,0.29129867747236826,1.6233541999313932,74,7
pr-campaign-research-2026-07-16,refs,2,7,1,1,1,0,0,1,1,1,1,0.7817101147709021,0.5059332901227703,0.3646379058880355,0.7271616286132238,9,28
pr-friend-map-2026-07-17,refs,2,7,1,1,1,0,0,1,1,1,1,0.7817101147709021,0.5059332901227703,0.3646379058880355,0.7271616286132238,9,28
prior-art-autonomous-ideation-skill-2026-07-28,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
prior-art-search-rsi-audit-2026-07-30,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
prior-art-state-of-art-2026-07-30,refs,2,7,1,1,1,0,0,1,1,1,1,0.7817101147709021,0.5059332901227703,0.3646379058880355,0.7271616286132238,9,28
public-security-funding-targets-2026-07-25,refs,2,6,1,1,0,1,0,1,1,1,0,0.24769067222963437,0.8200520476731016,0.5159108159339024,1.0467889102125898,44,37
readiness-gates-gtm-2026-07-25,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
readiness-gates-gtm-2026-07-28,refs,2,5,1,1,0,0,0,1,1,1,0,-0.14520953214127372,0.9325944305502836,0.3304267239221197,1.385900063858775,47,7
recursive-self-improvement-audit-2026-07-28,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
release-gate-checklist-v2-2026-08-04,refs,2,6,1,1,0,1,0,1,1,1,0,0.24769067222963437,0.8200520476731016,0.5159108159339024,1.0467889102125898,44,37
reproducible-builds-2026-07-22,refs,2,6,1,0,1,1,0,1,1,1,0,0.3655629129276994,0.8912217764792113,0.26849115780795135,1.1468959833421704,85,9
research-refresh-2026-07-11,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
rk3588-ddr-tpl-source-2026-07-29,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
roadmap-promotion-gates-2026-07-17,refs,2,4,1,1,0,0,0,0,1,0,1,-0.612258730657189,0.7355089634083785,0.29011344587933235,1.6010835083285084,92,2
rsi-five-skill-pass-2026-07-29,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
sbsign-pkcs11-validate-2026-07-23,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
sealed-uki-vm-test-2026-07-30,refs,2,6,1,1,1,0,0,1,0,1,1,0.8089183356516421,0.4416840043757272,-0.38802882177126996,1.2567330922364697,20,6
sectime-rk-secure-time-2026-07-17,refs,2,4,1,1,0,0,0,1,1,0,0,-0.35185016645946776,0.7339769045952553,0.5809297409181357,1.3369271849175268,93,1
slsa-l3-sbom-cosign-integration-spec-2026-08-04,refs,2,8,1,1,1,1,0,1,1,1,1,0.6484564351097944,0.3633061646667195,0.6689640367612114,0.48013627704469514,1,107
systemd-hardening-audit-2026-07-17,refs,2,5,1,0,1,1,0,1,1,0,0,-0.07024161685473865,0.9006245638320937,0.42888402894475225,1.2917649372589388,84,2
systemd-homed-reference-2026-07-23,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
systemd-unit-directive-reference-2026-07-23,refs,2,7,1,0,1,1,0,1,1,1,1,0.7224690877747492,0.5600626287125012,0.4054235675556674,0.7489024535688446,3,4
systemd-upstream-progress-2026-07-21,refs,2,8,1,1,1,1,0,1,1,1,1,0.6484564351097944,0.3633061646667195,0.6689640367612114,0.48013627704469514,1,107
systemd-v262-audit-2026-07-14,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
team-budget-use-of-funds-2026-07-25,refs,2,6,1,1,0,1,0,1,1,1,0,0.24769067222963437,0.8200520476731016,0.5159108159339024,1.0467889102125898,44,37
testing-production-gaps-2026-08-01,refs,2,9,1,1,1,1,1,1,1,1,1,0.6722376930131564,-0.11210645872304956,0.7317982139940807,0,0,795
three-year-revenue-cost-model-2026-07-25,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
v261-base-image-bump-2026-07-23,refs,2,4,1,0,0,1,0,1,1,0,0,-0.3207796294973044,0.7118927179299712,0.6247472988799957,1.2948042108201008,23,24
validate-input-shape-doctrine-2026-08-04,refs,2,7,1,1,1,0,0,1,1,1,1,0.7817101147709021,0.5059332901227703,0.3646379058880355,0.7271616286132238,9,28
vgpu-vfio-user-trust-boundary-2026-07-25,refs,2,5,1,1,0,0,0,1,0,1,1,-0.2085222948952097,0.8929814207387285,-0.3988767162257997,1.7505329472960658,6,3
vm-e2e-run-29525332901,refs,2,5,1,0,0,1,0,1,1,1,0,-0.13570411456668954,0.8994868412945792,0.41534060194925704,1.332755187308253,46,27
who-pays-and-why-2026-07-25,refs,2,7,1,1,0,1,0,1,1,1,1,0.5435009284695719,0.6279280210776734,0.5570575743118392,0.7712058590257441,10,12
